amidha_id,name,link,preview,pacify,aggravate,tridosha,rasa,guna,virya,vipaka,prabhav,attestation_status
A0488,Simhanada Guggulu,/p/simhanada-guggulu.html,A potent anti-inflammatory and detoxifying Guggulu formula for severe arthritis and skin diseases.,Vata|Pitta,Kapha,False,Tikta|Kashaya,Tikshna,Ushna,Katu,Vatahara|Amapachana|Kushtaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0489,Triphala Guggulu,/p/triphala-guggulu.html,"Combines the benefits of Triphala and Guggulu. Excellent for detoxification, weight management, and joint health.",Kapha|Vata,Pitta,False,Tikta|Kashaya,Laghu|Ruksha,Ushna,Katu,Lekhana|Shothahara|Vranaropana,OBSERVED:AMIDHA_CC_BY_4_0
A0490,Yogaraja Guggulu,/p/yogaraja-guggulu.html,"A classical Guggulu formulation for Vata disorders, especially joint pain, stiffness, and neurological conditions.",Vata,Pitta,False,Tikta|Katu,Laghu|Ruksha,Ushna,Katu,Vatahara|Amapachana,OBSERVED:AMIDHA_CC_BY_4_0
A0491,Punarnavadi Guggulu,/p/punarnavadi-guggulu.html,"A Guggulu formulation with Punarnava, used for edema, gout, and other inflammatory conditions.",Kapha|Vata,Pitta,False,Tikta|Kashaya,Laghu|Ruksha,Ushna,Katu,Shothahara|Mutrala,OBSERVED:AMIDHA_CC_BY_4_0
A0492,Hinguvachadi Churna,/p/hinguvachadi-churna.html,"A powder with Hingu and Vacha, used for severe indigestion, bloating, and abdominal pain.",Vata|Kapha,Pitta,False,Katu|Lavana,Laghu|Tikshna,Ushna,Katu,Deepana|Pachana|Shoolaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0493,Vaiswanara Churna,/p/vaiswanara-churna.html,"'The Universal Fire' powder, a strong digestive stimulant and laxative for ama and constipation.",Vata|Kapha,Pitta,False,Lavana|Katu,Laghu|Tikshna,Ushna,Katu,Deepana|Virechana,OBSERVED:AMIDHA_CC_BY_4_0
A0494,Kalyanaka Ghrita,/p/kalyanaka-ghrita.html,"A medicated ghee used as a brain tonic for psychological disorders, speech problems, and to improve memory.",Vata|Pitta,Kapha,False,Tikta|Madhura,Guru|Snigdha,Sheeta,Madhura,Medhya|rasayan,OBSERVED:AMIDHA_CC_BY_4_0
A0495,Indukantham Ghritam,/p/indukantham-ghritam.html,A famous South Indian ghee formulation for enhancing immunity and treating chronic fevers and debility.,Vata,Pitta,False,Madhura|Tikta,Snigdha,Ushna,Madhura,rasayan|Jwaraghna|Balya,OBSERVED:AMIDHA_CC_BY_4_0
A0496,Sukumaram Ghritam,/p/sukumaram-ghritam.html,"A medicated ghee primarily for gynecological disorders, hernia, and digestive issues. It is a gentle tonic.",Vata|Pitta,Kapha,False,Madhura|Tikta,Snigdha,Sheeta,Madhura,Vatahara|Yonirogahara,OBSERVED:AMIDHA_CC_BY_4_0
A0497,Guggulutiktakam Ghritam,/p/guggulutiktakam-ghritam.html,"A bitter ghee with Guggulu, used for chronic skin diseases, arthritis, and deep-seated inflammation.",Vata|Pitta,Kapha,False,Tikta,Snigdha,Sheeta,Katu,Kushtaghna|Vatahara|Raktashodhak,OBSERVED:AMIDHA_CC_BY_4_0
A0498,Mahakalyanaka Ghritam,/p/mahakalyanaka-ghritam.html,"A more potent version of Kalyanaka Ghrita, used for serious psychological conditions, infertility, and as a brain tonic.",Vata|Pitta,Kapha,False,Tikta|Madhura,Guru|Snigdha,Sheeta,Madhura,Medhya|rasayan|Vrishya,OBSERVED:AMIDHA_CC_BY_4_0
A0499,Vidaryadyasava,/p/vidaryadyasava.html,"A fermented tonic with Vidari, it is a cardiac tonic and general health promoter for emaciation and debility.",Vata|Pitta,Kapha,False,Madhura|Tikta,Guru,Sheeta,Madhura,Hridaya|Balya|Brimhaniya,OBSERVED:AMIDHA_CC_BY_4_0
A0500,Lodhrasva,/p/lodhrasva.html,"A fermented preparation of Lodhra, used for gynecological problems, anemia, and urinary disorders.",Pitta|Kapha,Vata,False,Kashaya,Laghu|Ruksha,Sheeta,Katu,Yonirogahara|Pramehaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0501,Eladi Vati,/p/eladi-vati.html,"A tablet with Cardamom, used for cough, cold, sore throat, and bad breath.",Kapha|Vata,Pitta,False,Madhura|Katu,Laghu,Sheeta,Madhura,Kasahara|Deepana,OBSERVED:AMIDHA_CC_BY_4_0
A0502,Marichyadi Vati,/p/marichyadi-vati.html,"A pungent tablet with Black Pepper, very effective in clearing cough and congestion.",Kapha|Vata,Pitta,False,Katu,Laghu|Tikshna,Ushna,Katu,Kasahara|Shwasahara,OBSERVED:AMIDHA_CC_BY_4_0
A0503,Gangadhara Churna,/p/gangadhara-churna.html,A classical powder used specifically for diarrhea and dysentery (Atisara and Pravahika).,Vata|Pitta,Kapha,False,Kashaya|Tikta,Laghu|Ruksha,Sheeta,Katu,Grahi|Stambhana,OBSERVED:AMIDHA_CC_BY_4_0
A0504,Dadimadi Ghrita,/p/dadimadi-ghrita.html,"Medicated ghee with Pomegranate, used during pregnancy for nourishment and to treat anemia.",Vata|Pitta,Kapha,False,Madhura|Kashaya,Snigdha,Sheeta,Madhura,Hridaya|Garbhaposhaka,OBSERVED:AMIDHA_CC_BY_4_0
A0505,Eranda Paka,/p/eranda-paka.html,"A sweet preparation of Castor root, used for Vata disorders like low back pain, sciatica, and arthritis.",Vata,Pitta,False,Madhura|Katu,Guru|Snigdha,Ushna,Madhura,Vatahara|Shoolaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0506,Manibhadra Guda,/p/manibhadra-guda.html,A jaggery-based formulation used as a laxative and for treating skin diseases and intestinal worms.,Kapha|Vata,Pitta,False,Tikta|Katu,Tikshna,Ushna,Katu,Virechana|Kushtaghna|Krimighna,OBSERVED:AMIDHA_CC_BY_4_0
A0507,Phala Kalyana Ghrita,/p/phala-kalyana-ghrita.html,A medicated ghee used in preconception care for both men and women to improve fertility and ensure a healthy progeny.,Vata|Pitta,Kapha,False,Madhura,Guru|Snigdha,Sheeta,Madhura,Vrishya|Garbhaposhaka,OBSERVED:AMIDHA_CC_BY_4_0
A0508,Vaikranta Bhasma,/p/vaikranta-bhasma.html,"Ash of Tourmaline is a potent rejuvenator, similar to diamond ash but more accessible. It enhances strength and vitality.",tridosha,,True,Madhura,Laghu|Snigdha,Sheeta,Madhura,rasayan|Balya|Vrishya,OBSERVED:AMIDHA_CC_BY_4_0
A0509,Gomeda Bhasma,/p/gomeda-bhasma.html,"Ash of Hessonite gem is used to improve digestion, appetite, and pacify the ill effects of Rahu in Vedic astrology.",Kapha|Vata,Pitta,False,Amla,Laghu|Tikshna,Ushna,Amla,Deepana|Pachana,OBSERVED:AMIDHA_CC_BY_4_0
A0510,Neelam Pishti,/p/neelam-pishti.html,"Paste of Sapphire gem is a powerful Pitta-pacifying agent, used for its cooling and calming effects.",Pitta,Vata|Kapha,False,Kashaya,Laghu,Sheeta,Katu,Dahashamana|Hridaya,OBSERVED:AMIDHA_CC_BY_4_0
A0511,Panna Pishti,/p/panna-pishti.html,"Paste of Emerald gem is a nervine tonic that calms the mind, improves intellect, and pacifies all three doshas.",tridosha,,True,Madhura,Laghu|Snigdha,Sheeta,Madhura,Medhya|Balya,OBSERVED:AMIDHA_CC_BY_4_0
A0512,Vajra Bhasma,/p/vajra-bhasma.html,"Ash of purified Diamond, the ultimate rejuvenator (rasayana) for promoting longevity, immunity, and intellect.",tridosha,,True,Madhura|Kashaya,Laghu|Snigdha,Sheeta,Madhura,rasayan|Vrishya|Hridaya|Medhya,OBSERVED:AMIDHA_CC_BY_4_0
A0513,Kamsya Bhasma,/p/kamsya-bhasma.html,"Ash of Bronze is used for intestinal worms, skin diseases, and to improve eyesight.",Pitta|Kapha,Vata,False,Tikta,Laghu|Ruksha,Ushna,Katu,Krimighna|Kushtaghna|Chakshushya,OBSERVED:AMIDHA_CC_BY_4_0
A0514,Arka Ksheera,/p/arka-ksheera.html,"The latex of the Arka plant is a very potent purgative and is used in minute, purified quantities for severe skin diseases.",Kapha|Vata,Pitta,False,Katu|Tikta,Tikshna,Ushna,Katu,Virechana|Kushtaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0515,Eranda Moola,/p/eranda-moola.html,"The root of the Castor plant is a powerful anti-inflammatory and Vata-pacifying herb, used for pain and swelling.",Vata|Kapha,Pitta,False,Madhura,Guru|Snigdha,Ushna,Madhura,Vatahara|Shothahara,OBSERVED:AMIDHA_CC_BY_4_0
A0516,Hingupatri,/p/hingupatri.html,"The leaf of the Asafoetida plant is a digestive stimulant, though less potent than the resin (Hingu).",Vata|Kapha,Pitta,False,Katu,Laghu,Ushna,Katu,Deepana|Pachana,OBSERVED:AMIDHA_CC_BY_4_0
A0517,Snuhi Ksheera,/p/snuhi-ksheera.html,"The latex of Snuhi is an extremely potent purgative, used with great caution in Ayurveda for detoxification.",Kapha|Vata,Pitta,False,Katu,Tikshna|Guru,Ushna,Katu,Virechana|Lekhana,OBSERVED:AMIDHA_CC_BY_4_0
A0518,Kushmanda Svarasa,/p/kushmanda-Svarasa.html,"The fresh juice of Ash Gourd is a highly effective brain tonic and coolant, used to calm the mind.",Pitta|Vata,Kapha,False,Madhura,Laghu|Snigdha,Sheeta,Madhura,Medhya|Dahashamana,OBSERVED:AMIDHA_CC_BY_4_0
A0519,Kshara Parpati,/p/kshara-parpati.html,An alkaline formulation used as a diuretic and for treating urinary tract disorders and kidney stones.,Kapha|Vata,Pitta,False,Lavana,Laghu|Tikshna,Ushna,Katu,Mutrala|Ashmaribhedana,OBSERVED:AMIDHA_CC_BY_4_0
A0520,Panchamrita Parpati,/p/panchamrita-parpati.html,"A herbo-mineral formulation used for malabsorption syndrome, diarrhea, and improving digestive strength.",Vata|Pitta,Kapha,False,Madhura|Kashaya,Laghu|Ruksha,Sheeta,Madhura,Grahi|Deepana,OBSERVED:AMIDHA_CC_BY_4_0
A0521,Swarna Parpati,/p/swarna-parpati.html,"A formulation containing Gold, used as a powerful rejuvenative and for treating chronic digestive issues.",tridosha,,True,Madhura|Tikta,Snigdha,Sheeta,Madhura,rasayan|Grahi,OBSERVED:AMIDHA_CC_BY_4_0
A0522,Lohasava,/p/lohasava.html,"An iron-rich fermented tonic used for anemia, swelling, and liver and spleen enlargement.",Kapha|Vata,Pitta,False,Kashaya|Tikta,Laghu|Tikshna,Ushna,Katu,Raktavardhak|Shothahara,OBSERVED:AMIDHA_CC_BY_4_0
A0523,Punarnavasava,/p/punarnavasava.html,"A fermented tonic of Punarnava, it is a powerful diuretic and liver tonic, used for edema and kidney disorders.",Kapha|Pitta,Vata,False,Tikta|Kashaya,Laghu|Tikshna,Ushna,Katu,Mutrala|Shothahara|Yakrituttejaka,OBSERVED:AMIDHA_CC_BY_4_0
A0524,Sarivadyasava,/p/sarivadyasava.html,"A fermented tonic of Sariva, it is a potent blood purifier used for skin diseases, gout, and syphilis.",Pitta,Vata,False,Madhura|Tikta,Guru|Snigdha,Sheeta,Madhura,Raktashodhak|Kushtaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0525,Ajamodadi Churna,/p/ajamodadi-churna.html,"A powder with Ajamoda, it is a specific remedy for joint pain, arthritis, and sciatica.",Vata|Kapha,Pitta,False,Katu,Laghu|Tikshna,Ushna,Katu,Vatahara|Shoolaghna|Amapachana,OBSERVED:AMIDHA_CC_BY_4_0
A0526,Panchakola Churna,/p/panchakola-churna.html,"A combination of five pungent herbs, it is a powerful appetizer and digestive stimulant.",Kapha|Vata,Pitta,False,Katu,Laghu|Tikshna,Ushna,Katu,Deepana|Pachana|Shoolaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0527,Chitrakadi Vati,/p/chitrakadi-vati.html,"A tablet with Chitrak as the main ingredient, used to stimulate digestive fire and digest toxins (ama).",Kapha|Vata,Pitta,False,Katu|Lavana,Laghu|Ruksha|Tikshna,Ushna,Katu,Deepana|Pachana|Amapachana,OBSERVED:AMIDHA_CC_BY_4_0
A0528,Lasunadi Vati,/p/lasunadi-vati.html,"A tablet with Garlic as its main ingredient, used for diarrhea, indigestion, and bloating.",Vata|Kapha,Pitta,False,Katu|Lavana,Laghu|Snigdha,Ushna,Katu,Pachana|Vatanulomana,OBSERVED:AMIDHA_CC_BY_4_0
A0529,Mustakarishta,/p/mustakarishta.html,"A fermented decoction of Musta, it is a premier medicine for all types of digestive disturbances like IBS and indigestion.",Pitta|Kapha,Vata,False,Tikta|Katu,Laghu|Ruksha,Ushna,Katu,Deepana|Pachana|Grahi,OBSERVED:AMIDHA_CC_BY_4_0
A0530,Rohitakarishta,/p/rohitakarishta.html,"A fermented formulation of Rohitaka, used primarily for liver and spleen enlargement and related disorders.",Pitta|Kapha,Vata,False,Tikta|Kashaya,Laghu,Ushna,Katu,Yakrituttejaka|Raktashodhak,OBSERVED:AMIDHA_CC_BY_4_0
A0531,Karpasasthyadi Thailam,/p/karpasasthyadi-thailam.html,"A medicated oil with Cotton seed, used for Vata disorders like paralysis, facial palsy, and spondylosis.",Vata,Pitta,False,Madhura,Guru|Snigdha,Ushna,Madhura,Vatahara|Balya,OBSERVED:AMIDHA_CC_BY_4_0
A0532,Balaswagandhadi Thailam,/p/balaswagandhadi-thailam.html,"A highly nourishing oil combining Bala and Ashwagandha, used to build muscle mass, strengthen nerves, and for rejuvenation.",Vata,Pitta|Kapha,False,Madhura|Tikta,Guru|Snigdha,Ushna,Madhura,rasayan|Balya|Brimhaniya,OBSERVED:AMIDHA_CC_BY_4_0
A0533,Adhaki,/p/adhaki.html,Pigeon Pea (Tur Dal) is a common lentil that is light to digest and pacifies Kapha and Pitta.,Kapha|Pitta,Vata,False,Madhura|Kashaya,Laghu|Ruksha,Sheeta,Katu,Grahi|Lekhana,OBSERVED:AMIDHA_CC_BY_4_0
A0534,Bakula,/p/bakula.html,"Mimusops elengi is an astringent herb, its bark and flowers are used for dental health and to stop bleeding.",Pitta|Kapha,Vata,False,Kashaya,Guru,Sheeta,Katu,Grahi|Raktastambhana,OBSERVED:AMIDHA_CC_BY_4_0
A0535,Bhurja,/p/bhurja.html,The Himalayan Birch tree's bark was used as paper and is medicinally used for its anti-toxic properties.,Kapha,Pitta|Vata,False,Kashaya,Laghu,Ushna,Katu,Vishaghna|Kushtaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0536,Bijapura,/p/bijapura.html,Citron fruit is a variety of lemon used to stimulate digestion and as a heart tonic.,Vata|Pitta,Kapha,False,Amla,Laghu|Snigdha,Ushna,Madhura,Deepana|Hridaya,OBSERVED:AMIDHA_CC_BY_4_0
A0537,Kasturi,/p/kasturi.html,"Musk is a rare animal product used as a powerful cardiac stimulant, aphrodisiac, and for respiratory distress.",Vata|Kapha,Pitta,False,Katu|Tikta,Laghu|Tikshna,Ushna,Katu,Hridaya|Vrishya|Shwasahara,OBSERVED:AMIDHA_CC_BY_4_0
A0538,Navaratna Raja Mriganka rasa,/p/navaratna-raja-Mriganka-rasa.html,"A complex herbo-mineral formulation with gems and metals, used for chronic Vata diseases and tuberculosis.",Vata,Pitta,False,Madhura,Guru,Ushna,Madhura,rasayan|Balya,OBSERVED:AMIDHA_CC_BY_4_0
A0539,Prabhakar Vati,/p/prabhakar-vati.html,A classical tablet formulation that acts as a potent cardiotonic and general strength promoter.,Pitta|Vata,Kapha,False,Madhura|Kashaya,Guru,Sheeta,Madhura,Hridaya|Balya,OBSERVED:AMIDHA_CC_BY_4_0
A0540,Panchagavya Ghrita,/p/panchagavya-ghrita.html,"A medicated ghee made from five products of the cow, used for neurological and psychological disorders.",Vata|Pitta,Kapha,False,Tikta|Kashaya,Guru|Snigdha,Ushna,Katu,Medhya|Jwaraghna,OBSERVED:AMIDHA_CC_BY_4_0
A0541,Amritaprasha Ghrita,/p/amritaprasha-ghrita.html,"A nourishing medicated ghee used as a powerful rejuvenative, aphrodisiac, and for preventing premature aging.",Vata|Pitta,Kapha,False,Madhura,Guru|Snigdha,Sheeta,Madhura,rasayan|Vrishya|Balya,OBSERVED:AMIDHA_CC_BY_4_0
A0542,Varanadi Ghritam,/p/varanadi-ghritam.html,"A medicated ghee that is scraping in nature, used for obesity, high cholesterol, and internal abscesses.",Kapha,Pitta|Vata,False,Tikta|Kashaya,Laghu|Ruksha,Ushna,Katu,Lekhana|Medohara,OBSERVED:AMIDHA_CC_BY_4_0
A0543,Navakarshika Churna,/p/navakarshika-churna.html,A classical powder for purifying blood and treating skin diseases and gout.,Pitta|Vata,Kapha,False,Tikta|Kashaya,Laghu|Ruksha,Sheeta,Katu,Raktashodhak|Kushtaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0544,Badama Taila,/p/badama-taila.html,"Almond Oil is a highly nourishing Vata-pacifying oil, used as a brain tonic and for skin and hair health.",Vata,Pitta|Kapha,False,Madhura,Guru|Snigdha,Ushna,Madhura,Medhya|Balya|Keshya,OBSERVED:AMIDHA_CC_BY_4_0
A0545,Navaneeta,/p/navaneeta.html,"Fresh Butter is cooling and nourishing, excellent for pacifying Pitta and Vata, and for digestive ulcers.",Pitta|Vata,Kapha,False,Madhura,Snigdha,Sheeta,Madhura,Balya|Chakshushya,OBSERVED:AMIDHA_CC_BY_4_0
A0546,Matsyakshi,/p/matsyakshi.html,Alternanthera sessilis is a cooling herb used as a diuretic and for skin diseases.,Pitta,Vata|Kapha,False,Tikta|Madhura,Laghu,Sheeta,Madhura,Mutrala|Kushtaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0547,Mayurashikha,/p/mayurashikha.html,Actiniopteris radiata is used in Ayurveda for its styptic (bleeding-stopping) and anti-diarrheal properties.,Pitta|Kapha,Vata,False,Kashaya|Tikta,Laghu|Ruksha,Sheeta,Katu,Grahi|Raktastambhana,OBSERVED:AMIDHA_CC_BY_4_0
A0548,Nagadanti,/p/nagadanti.html,Heliotropium indicum is an anti-inflammatory and wound-healing herb used for skin ulcers and insect bites.,Pitta|Kapha,Vata,False,Tikta,Laghu|Ruksha,Sheeta,Katu,Vranaropana|Shothahara,OBSERVED:AMIDHA_CC_BY_4_0
A0549,Nikochaka,/p/nikochaka.html,"Pistachio nuts are nourishing and strength-promoting, helping to pacify vata dosha.",Vata,Pitta|Kapha,False,Madhura,Guru|Snigdha,Ushna,Madhura,Balya|Vrishya,OBSERVED:AMIDHA_CC_BY_4_0
A0550,Rajamasha,/p/rajamasha.html,"Kidney bean is heavy and difficult to digest, increasing Vata. It is generally not recommended in large quantities.",,Vata|Pitta|Kapha,False,Madhura|Kashaya,Guru|Ruksha,Sheeta,Katu,Vatahara,OBSERVED:AMIDHA_CC_BY_4_0
A0551,Sarpaksi,/p/sarpaksi.html,Ophiorrhiza mungos is a traditional antidote for snake venom and is used to treat toxicity.,Pitta|Kapha,Vata,False,Tikta,Laghu|Ruksha,Sheeta,Katu,Vishaghna|Jwaraghna,OBSERVED:AMIDHA_CC_BY_4_0
A0552,Satina,/p/satina.html,Pea is a common vegetable that is cooling but can increase Vata due to its dry and light qualities.,Pitta|Kapha,Vata,False,Madhura|Kashaya,Laghu|Ruksha,Sheeta,Madhura,Balya,OBSERVED:AMIDHA_CC_BY_4_0
A0553,Svetamarica,/p/svetamarica.html,"White Pepper is more heating and potent than black pepper, used to clear deep-seated Kapha from the system.",Kapha|Vata,Pitta,False,Katu,Laghu|Tikshna,Ushna,Katu,Deepana|Lekhana,OBSERVED:AMIDHA_CC_BY_4_0
A0554,Upodika,/p/upodika.html,"Basella alba (Malabar Spinach) is a nourishing, demulcent green that soothes the digestive tract.",Vata|Pitta,Kapha,False,Madhura,Guru|Snigdha,Sheeta,Madhura,Balya|Brimhaniya,OBSERVED:AMIDHA_CC_BY_4_0
A0555,Mastu,/p/mastu.html,"Whey is the liquid remaining after curdling milk. It is light, easy to digest, and clears the channels.",Vata|Kapha,Pitta,False,Kashaya|Amla,Laghu,Ushna,Madhura,Deepana|Lekhana,OBSERVED:AMIDHA_CC_BY_4_0
A0556,Pippali Khanda,/p/pippali-khanda.html,"A sweet preparation of Pippali, used for chronic cough, cold, and digestive weakness.",Vata|Kapha,Pitta,False,Madhura|Katu,Guru|Snigdha,Ushna,Madhura,Kasahara|Deepana,OBSERVED:AMIDHA_CC_BY_4_0
A0557,Sita,/p/sita.html,"Rock sugar or sugar candy (Mishri) is cooling and pacifies Pitta, unlike processed white sugar.",Vata|Pitta,Kapha,False,Madhura,Guru|Snigdha,Sheeta,Madhura,Balya|Vrishya,OBSERVED:AMIDHA_CC_BY_4_0
A0558,Kanchanara Guggulu,/p/kanchanara-guggulu.html,"A classical formulation with Kanchanar and Guggulu, specifically used for thyroid imbalances and glandular swellings.",Kapha,Pitta|Vata,False,Kashaya|Tikta,Laghu|Ruksha,Ushna,Katu,Lekhana|Shothahara|Galaganda,OBSERVED:AMIDHA_CC_BY_4_0
A0559,Mahasudarshan Churna,/p/mahasudarshan-churna.html,"A highly bitter powder of many herbs, it is one of the foremost remedies for all types of fevers and for detoxifying the liver.",Pitta|Kapha,Vata,False,Tikta,Laghu|Ruksha,Sheeta,Katu,Jwaraghna|Yakrituttejaka|Amapachana,OBSERVED:AMIDHA_CC_BY_4_0
A0560,Sitopalasav,/p/sitopalasav.html,"A fermented liquid form of Sitopaladi, used for chronic respiratory ailments and to build strength.",Pitta|Kapha,Vata,False,Madhura,Snigdha,Sheeta,Madhura,Kasahara|Balya,OBSERVED:AMIDHA_CC_BY_4_0
A0561,Shadbindu Taila,/p/shadbindu-taila.html,"A classical oil for Nasya (nasal administration) used to treat sinusitis, headache, and hair fall.",Vata|Kapha,Pitta,False,Katu|Tikta,Snigdha|Tikshna,Ushna,Katu,Vatahara|Keshya,OBSERVED:AMIDHA_CC_BY_4_0
A0562,Jatyadi Taila,/p/jatyadi-taila.html,"A medicated oil with Jasmine (Jati), renowned for its remarkable wound-healing properties, for both internal and external wounds.",Pitta|Kapha,Vata,False,Tikta|Kashaya,Snigdha,Sheeta,Katu,Vranaropana|Raktashodhak,OBSERVED:AMIDHA_CC_BY_4_0
A0563,Nimbadi Churna,/p/nimbadi-churna.html,"A powder with Neem as the main ingredient, used for purifying the blood and treating skin diseases like eczema and acne.",Pitta|Kapha,Vata,False,Tikta,Laghu|Ruksha,Sheeta,Katu,Kushtaghna|Raktashodhak,OBSERVED:AMIDHA_CC_BY_4_0
A0564,Saptala,/p/saptala.html,"Acacia concinna (Shikakai) is a famous natural cleanser for hair, promoting growth and preventing dandruff.",Kapha|Pitta,Vata,False,Tikta|Kashaya,Laghu|Ruksha,Sheeta,Katu,Keshya|Kushtaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0565,Suranjana,/p/suranjana.html,"Colchicum luteum is a specific remedy for gout and rheumatic arthritis, but should be used with caution.",Vata|Kapha,Pitta,False,Tikta|Katu,Laghu|Tikshna,Ushna,Katu,Vatahara|Shoolaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0566,Panchavalkala Kwath,/p/panchavalkala-kwath.html,"A decoction of five astringent barks, used as an antiseptic wash for wounds and skin diseases.",Pitta|Kapha,Vata,False,Kashaya,Ruksha,Sheeta,Katu,Vranaropana|Grahi,OBSERVED:AMIDHA_CC_BY_4_0
A0567,Rasnadi Kwath,/p/rasnadi-kwath.html,"A simple decoction with Rasna as the main herb, used for all types of Vata disorders, especially joint pain.",Vata,Pitta,False,Tikta,Guru,Ushna,Katu,Vatahara|Shoolaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0568,Rasnairandadi Kwath,/p/rasnairandadi-kwath.html,"A famous formulation with Rasna and Eranda, used for lower back pain, sciatica, and arthritis.",Vata,Pitta,False,Tikta|Madhura,Guru,Ushna,Madhura,Vatahara|Shoolaghna|Amapachana,OBSERVED:AMIDHA_CC_BY_4_0
A0569,Shankha Vati,/p/shankha-vati.html,"A classical tablet for severe indigestion, acid reflux, and abdominal gas. It is a fast-acting carminative.",Vata|Pitta,Kapha,False,Lavana|Amla,Laghu|Tikshna,Ushna,Katu,Deepana|Pachana|Shoolaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0570,Shothari Loha,/p/shothari-loha.html,An iron-based formulation used specifically for treating swelling (Shotha) and anemia.,Pitta|Kapha,Vata,False,Tikta,Ruksha,Ushna,Katu,Shothahara|Raktavardhak,OBSERVED:AMIDHA_CC_BY_4_0
A0571,Siddha Makardhwaj,/p/siddha-makardhwaj.html,"A highly potent herbo-mineral formulation with gold, used as a supreme rejuvenator and aphrodisiac.",Vata|Kapha,Pitta,False,Madhura,Snigdha,Ushna,Madhura,rasayan|Vrishya|Hridaya,OBSERVED:AMIDHA_CC_BY_4_0
A0572,Srikhandasava,/p/srikhandasava.html,"A fermented tonic with Sandalwood, used to pacify Pitta and treat conditions related to alcoholism.",Pitta,Vata|Kapha,False,Tikta|Madhura,Laghu,Sheeta,Madhura,Dahashamana|Hridaya,OBSERVED:AMIDHA_CC_BY_4_0
A0573,Sukumara Kashayam,/p/sukumara-kashayam.html,"A decoction form of Sukumaram Ghritam, used for gynecological issues, hernia, and digestive health.",Vata|Pitta,Kapha,False,Tikta|Madhura,Laghu,Ushna,Madhura,Vatahara|Yonirogahara,OBSERVED:AMIDHA_CC_BY_4_0
A0574,Tumburu,/p/tumburu.html,"Zanthoxylum armatum (Toothache Tree) is a pungent herb used for oral hygiene, digestive issues, and parasites.",Kapha|Vata,Pitta,False,Katu|Tikta,Laghu|Tikshna,Ushna,Katu,Deepana|Krimighna|Shoolaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0575,Varunadi Kwath,/p/varunadi-kwath.html,"A classical decoction with Varuna, used for urinary calculi, obesity, and other Kapha disorders.",Kapha,Pitta|Vata,False,Tikta|Kashaya,Laghu|Ruksha,Ushna,Katu,Lekhana|Ashmaribhedana,OBSERVED:AMIDHA_CC_BY_4_0
A0576,Vidangarishta,/p/vidangarishta.html,"A fermented tonic with Vidanga, it is the foremost remedy for all types of intestinal worms and parasites.",Kapha|Vata,Pitta,False,Katu|Kashaya,Laghu|Tikshna,Ushna,Katu,Krimighna|Deepana,OBSERVED:AMIDHA_CC_BY_4_0
A0577,Vidaryadi Ghrita,/p/vidaryadi-ghrita.html,"A nourishing medicated ghee with Vidari, used for emaciation, debility, and as a general body tonic.",Vata|Pitta,Kapha,False,Madhura,Guru|Snigdha,Sheeta,Madhura,Brimhaniya|Balya,OBSERVED:AMIDHA_CC_BY_4_0
A0578,Vidaryadi Kashayam,/p/vidaryadi-kashayam.html,"A decoction of Vidari and other herbs, used as a cardiac tonic and for post-illness recovery.",Vata|Pitta,Kapha,False,Madhura,Guru,Sheeta,Madhura,Hridaya|Balya,OBSERVED:AMIDHA_CC_BY_4_0
A0579,Agnitundi Vati,/p/agnitundi-vati.html,"A potent tablet with purified Kupilu (Nux-vomica), used to ignite digestive fire in cases of severe indigestion.",Vata|Kapha,Pitta,False,Katu|Tikta,Laghu|Tikshna,Ushna,Katu,Deepana|Pachana,OBSERVED:AMIDHA_CC_BY_4_0
A0580,Drakshadi Kashayam,/p/drakshadi-kashayam.html,"A cooling decoction with Grapes, used for hangovers, fever, and Pitta-related imbalances.",Vata|Pitta,Kapha,False,Madhura,Snigdha,Sheeta,Madhura,Jwaraghna|Dahashamana,OBSERVED:AMIDHA_CC_BY_4_0
A0581,Rajapravartini Vati,/p/rajapravartini-vati.html,A formulation used to induce and regulate menstrual flow in cases of amenorrhea and dysmenorrhea.,Kapha|Vata,Pitta,False,Katu|Tikta,Tikshna,Ushna,Katu,Yonirogahara|Artavajanana,OBSERVED:AMIDHA_CC_BY_4_0
A0582,Shringyadi Churna,/p/shringyadi-churna.html,"A classical powder with Karkatashringi, used specifically for cough, cold, and fever in children.",Vata|Kapha,Pitta,False,Kashaya|Tikta,Laghu,Ushna,Katu,Kasahara|Jwaraghna,OBSERVED:AMIDHA_CC_BY_4_0
